"Deal ID"|"Legal Entity"|"Model Portfolio"|"SCD ID"|"Investment Taxonomy"|"Investment Structure 1"|"Investment Structure 2"|"Investment Structure 3"|"Investment Structure 4"|"Investment Structure 5"|"Investment Structure 6"|"Family"|"Reporting Name"|"Deal Name"|"Deal Currency"|"Deal Commitment"|"Primary Investment Category"|"Developed or Emerging Markets?"|"Financial Statement Classification"|"Active or Liquidated"|"Liquidation Date"|"Risk Rating"|"CPP Closing Date"|"Board Seat Count"|"Follow-On"|"Primary F&O"|"Secondary F&O"|"Industry Focus"|"Geographic Focus"|"Vintage Year"|"Investing Entity"|"Primary PI"|"Stock Distribution"|"Equity ownership %"|"CPPIB CC rating"|"Adjusted Beta"|"PCI Strategy"
"2528"|"CPPIB"|"M00899D923"|"FS1000004"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Advent International"|"Advent International IV"|"Advent International Global Private Equity IV"|"USD"|"100000000"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20011220"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"Europe (ex-UK)"|"2001"|"PHI"|"Brown, Delaney"|""|"0"|""|""|""
"2529"|"CPPIB"|"M43199X918"|"FS1000008"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Advent International"|"Advent International IV Co-Inv"|"Advent International Global Private Equity IV CPPIB Co-Inv."|"USD"|"73744537"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20011220"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"Europe (ex-UK)"|"2002"|"PHI"|"Brown, Delaney"|""|"0"|""|""|""
"2530"|"CPPIB"|"M99UNJJ909"|"FS1000002"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Advent International"|"Advent International V"|"Advent International GPE V-G, L.P."|"EUR"|"200000000"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20050303"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"Europe (ex-UK)"|"2005"|"PHI"|"Brown, Delaney"|""|"0"|""|""|""
"2531"|"CPPIB"|"M703993923"|"FS1000062"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Paul Capital Partners"|"CPPIB - Paul Capital Holdings I"|"CPP Investment Board - Paul Capital Holdings, L.P."|"USD"|"81000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"False"|"20151125"|"Low"|"20021101"|"0"|""|"Lee, Celia"|"Ogunsanya, Mojisola"|"N/A"|"US"|"2002"|"PHI"|"Riva, Giorgio"|""|"0"|""|""|""
"2532"|"CPPIB"|"M703996942"|"FS1000063"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Paul Capital Partners"|"CPPIB - Paul Capital Holdings II"|"CPP Investment Board - Paul Capital Holdings II, L.P."|"USD"|"120000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"False"|"20151124"|"Low"|"20040127"|"0"|""|"Lee, Celia"|"Ogunsanya, Mojisola"|"N/A"|"US"|"2004"|"PHI"|"Riva, Giorgio"|""|"0"|""|""|""
"2533"|"CPPIB"|"M528996986"|"FS1000111"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Lexington Partners"|"Lexington Capital Fund V"|"Lexington Capital Partners V, L.P."|"USD"|"75000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020301"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Riva, Giorgio"|""|"0"|""|""|""
"2534"|"CPPIB"|"M70299B934"|"FS1000146"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Partners Group Management Limited"|"Partners Group Secondary"|"Partners Group Secondary, L.P."|"EUR"|"80000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20040908"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"Europe (ex-UK)"|"2003"|"PHI"|"Choy, Louis"|""|"0"|""|""|""
"2535"|"CPPIB"|"M70399Q989"|"FS1000149"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Paul Capital Partners"|"Paul Capital Partners VII"|"Paul Capital Partners VII, L.P."|"USD"|"90000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"False"|"20151222"|"Low"|"20010905"|"0"|""|"Lee, Celia"|"Ogunsanya, Mojisola"|"N/A"|"US"|"2001"|"PHI"|"Riva, Giorgio"|""|"0"|""|""|""
"2536"|"CPPIB"|"M70399Q963"|"FS1000150"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Paul Capital Partners"|"Paul Capital Partners VIII"|"Paul Capital Partners VIII-C, L.P."|"USD"|"100000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20040402"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2004"|"PHI"|"Riva, Giorgio"|""|"0"|""|""|""
"2537"|"CPPIB"|"M12499V930"|"FS1000167"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Northleaf Capital Partners"|"Northleaf Legacy Buyout"|"TD Capital/CFOF Canadian Legacy Buyout Holdings (CAI)"|"CAD"|"0"|"Legacy"|"Developed"|"Canadian Private Equity"|"False"|"20060519"|"Low"|"20030422"|"0"|""|"Li, Liana"|"Bothamley, Marilia"|"Diversified"|"Canada"|"2003"|"PHI"|"Lebel, Afsaneh"|""|"0"|""|""|""
"2538"|"CPPIB"|"M48399F922"|"FS1000108"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"KKR North America"|"KKR Millennium Fund"|"KKR Millennium Fund, L.P."|"USD"|"19484070"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20040730"|"0"|""|"Lee, Celia"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
"2539"|"CPPIB"|"M48499A963"|"FS1000110"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"KSL Capital Partners, LLC"|"KSL Capital Partners II"|"KSL Capital Partners II TE, L.P."|"USD"|"96673197.27"|"Mid-Market"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060525"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Consumer Discretionary"|"US"|"2006"|"USRE"|"Doshi, Sonal"|""|"0"|""|""|""
"2540"|"CPPIB"|"M94799F955"|"FS1000189"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Welsh, Carson, Anderson & Stowe"|"WCAS X"|"Welsh, Carson, Anderson & Stowe X, L.P."|"USD"|"200000000"|"Mid-Market"|"Developed"|"Non Canadian Private Equity"|"False"|"20150630"|"Low"|"20050527"|"0"|""|"Ogunsanya, Mojisola"|"Li, Liana"|"N/A"|"US"|"2005"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
"2546"|"CPPIB"|"M68299U936"|"FS1000139"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Onex Corporation"|"Onex Partners"|"Onex Partners LP"|"USD"|"150000000"|"Large"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20031125"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2003"|"PHI"|"Gray, Julie"|""|"0"|""|""|""
"2548"|"CPPIB"|"M040995920"|"FS1000027"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Mid-market"|"Ares Management"|"Ares Corp Opportunities Fund"|"Ares Corporate Opportunities Fund, L.P."|"USD"|"72503328.89"|"Mid-Market"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20030812"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2003"|"PHI"|"Gray, Julie"|""|"0"|""|""|""
"2549"|"CPPIB"|"M04099N913"|"FS1000024"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Mid-market"|"Ares Management"|"Ares Corp Opportunities Fund II"|"Ares Corporate Opportunities Fund II, L.P."|"USD"|"166101694.91"|"Mid-Market"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060103"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2006"|"PHI"|"Gray, Julie"|""|"0"|""|""|""
"2550"|"CPPIB"|"M143995942"|"FS1000045"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"Carlyle Group"|"Carlyle Venture Partners II"|"Carlyle Venture Partners II L.P."|"USD"|"60000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020531"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2551"|"CPPIB"|"M252999925"|"FS1000072"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Diamond Castle Holdings, LLC"|"Diamond Castle Partners IV"|"Diamond Castle Partners IV-A, L.P."|"USD"|"138981789.96"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"False"|"20161130"|"Medium"|"20060310"|"0"|""|"Albert, Tabitha"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"USRE"|"Fasano, Jim"|""|"0"|""|""|""
"2552"|"CPPIB"|"M423994938"|"FS1000087"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Hellman & Friedman"|"Hellman & Friedman V"|"Hellman & Friedman Capital Partners V, L.P."|"USD"|"75000000"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20040628"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2004"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
"2553"|"CPPIB"|"M53599A988"|"FS1000119"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Lindsay Goldberg"|"Lindsay Goldberg & Bessemer"|"Lindsay, Goldberg & Bessemer, L.P."|"USD"|"81800672.25"|"Large"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020731"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Lindhe, Megan"|""|"0"|""|""|""
"2554"|"CPPIB"|"M53599C919"|"FS1000113"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Lindsay Goldberg"|"Lindsay Goldberg & Bessemer Co-Inv"|"Lindsay Goldberg & Bessemer - Co-Investment"|"USD"|"50000000"|"Mid-Market"|"Developed"|"Non Canadian Private Equity"|"False"|"20091214"|"Low"|"20020731"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2555"|"CPPIB"|"M53599C935"|"FS1000116"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Lindsay Goldberg"|"Lindsay Goldberg & Bessemer"|"Lindsay Goldberg & Bessemer LP (USRE)"|"USD"|"18089327.75"|"Large"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020731"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"USRE"|"Lindhe, Megan"|""|"0"|""|""|""
"2557"|"CPPIB"|"M22599B957"|"FS1000064"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"GCM Grosvenor (CSFB)"|"GCM Grosvenor CPPIB Co-Inv Fund"|"GCM Grosvenor CPP Investment Board Co-Investment Fund, L.P."|"USD"|"40000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20030811"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2003"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2558"|"CPPIB"|"M12899Q986"|"FS1000067"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"GCM Grosvenor (CSFB)"|"GCM Grosvenor CPPIB Mid-Mkt Fund"|"GCM Grosvenor CPP Investment Board Mid-Market Opportunities Fund, L.P."|"USD"|"100000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20030811"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2003"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2559"|"CPPIB"|"M12899Q929"|"FS1000065"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"GCM Grosvenor (CSFB)"|"GCM Grosvenor CPPIB Mid-Mkt Fund II"|"GCM Grosvenor CPP Investment Board Mid-Market Opportunities Fund II, L.P"|"USD"|"300000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20050621"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2560"|"CPPIB"|"M461191991"|"FS1000093"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"SV Life Sciences"|"International Life Sciences III"|"International Life Sciences III, L.P."|"USD"|"50000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020831"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Health Care"|"US"|"2002"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2563"|"CPPIB"|"M52499W959"|"FS1000170"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"Tenaya Capital"|"Tenaya Capital IV"|"Tenaya Capital IV-C, L.P."|"USD"|"75000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20030812"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2003"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2564"|"CPPIB"|"M59899A933"|"FS1000130"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"MidOcean Partners"|"MidOcean Partners II"|"MidOcean Partners II, LP"|"USD"|"100000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20040930"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2565"|"CPPIB"|"M55399U924"|"FS1000134"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"MPM Capital"|"MPM BioVentures III"|"MPM Bio Ventures III - QP, L.P."|"USD"|"75000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020531"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Health Care"|"US"|"2002"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2566"|"CPPIB"|"M36299E988"|"FS1000154"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Performance Equity Management, LLC"|"Performance Direct Investments I"|"Performance Direct Investments I, L.P."|"USD"|"100000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20010709"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2001"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2567"|"CPPIB"|"M71399C962"|"FS1000155"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"Performance Equity Management, LLC"|"Performance Venture Capital"|"Performance Venture Capital, L.P."|"USD"|"185000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20050622"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2568"|"CPPIB"|"M884997917"|"FS1000177"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Thomas Weisel Partners"|"Thomas Weisel Global Growth II"|"Thomas Weisel Global Growth Partners II, L.P."|"USD"|"50000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20021202"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2003"|"PHI"|"Choy, Louis"|""|"0"|""|""|""
"2569"|"CPPIB"|"M421996992"|"FS1000086"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Heartland Industrial Partners"|"Heartland Industrial Partners"|"Heartland Industrial Partners LP"|"USD"|"75000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Medium"|"20011205"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Industrials"|"US"|"2001"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2570"|"CPPIB"|"M40499J953"|"FS1000091"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Heartland Industrial Partners"|"Heartland Side-by-Side Partners"|"HIP Side-By-Side Partners, LP"|"USD"|"75000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Medium"|"20020606"|"0"|""|"Chih, Joey"|"Ogunsanya, Mojisola"|"Industrials"|"US"|"2001"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2571"|"CPPIB"|"M03799X965"|"FS1000017"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Apollo Management"|"Apollo Investment V"|"Apollo Investment Fund V, L.P."|"USD"|"150000000"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20020419"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
"2572"|"CPPIB"|"M039998919"|"FS1000018"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Apollo Management"|"Apollo Investment VI"|"Apollo Investment Fund VI LP"|"USD"|"0"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20050826"|"0"|""|"Lee, Celia"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
"2573"|"CPPIB"|"M12499J945"|"FS1000046"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Mid-market"|"CCMP Capital Advisors, LLC"|"Selldown II - CCMP II Primary"|"CCMP Capital Investors II, L.P."|"USD"|"320168447"|"Mid-Market"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20051230"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2006"|"PHI"|"Gubbels, Caitlin"|""|"0"|""|""|""
"2574"|"CPPIB"|"M70399A950"|"FS1000152"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"Paul Capital Partners"|"Paul Capital Top Tier II"|"Paul Capital Top Tier II, L.P."|"USD"|"86400000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20011228"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2575"|"CPPIB"|"M70399Q971"|"FS1000151"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"Paul Capital Partners"|"Paul Capital Top Tier II"|"Paul Capital Top Tier II A, L.P."|"USD"|"9600000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20011228"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2002"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2576"|"CPPIB"|"M70399C931"|"FS1000153"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Venture Funds"|"N/A"|"Paul Capital Partners"|"Paul Capital Top Tier III"|"Paul Capital Top Tier Investments III, L.P."|"USD"|"160000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20050318"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"PHI"|"Fasano, Jim"|""|"0"|""|""|""
"2577"|"CPPIB"|"M82799Y942"|"FS1000163"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Silver Lake Partners"|"Silver Lake Partners II"|"Silver Lake Partners II, L.P."|"USD"|"100000000"|"Large"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20040407"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Information Technology"|"US"|"2004"|"PHI"|"Gray, Julie"|""|"0"|""|""|""
"2578"|"CPPIB"|"M93799R951"|"FS1000187"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"VSS Fund Management"|"VSS Communications Partners IV"|"VSS Communications Partners IV, L.P."|"USD"|"150000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"False"|"20110729"|"Medium"|"20040927"|"0"|""|"Ogunsanya, Mojisola"|"Li, Liana"|"N/A"|"US"|"2005"|"USRE"|"Kerr, Jen K"|""|"0"|""|""|""
"2579"|"CPPIB"|"M53599C950"|"FS1000114"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"Lindsay Goldberg"|"Lindsay Goldberg & Bessemer II"|"Lindsay Goldberg & Bessemer II - A, L.P."|"USD"|"135352889"|"Large"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060714"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2006"|"PHI"|"Lindhe, Megan"|""|"0"|""|""|""
"2580"|"CPPIB"|"M49899J935"|"FS1000101"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"KKR North America"|"KKR 2006 Fund"|"KKR 2006 Fund L.P."|"USD"|"0"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060714"|"0"|""|"Lee, Celia"|"Ogunsanya, Mojisola"|""|"US"|"2006"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
"2581"|"CPPIB"|"M991CTB901"|"FS1000061"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Fund of Funds"|"N/A"|"Coller Capital"|"Coller International V"|"Coller International Partners V-A, L.P."|"USD"|"150000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060714"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Diversified"|"Europe (ex-UK)"|"2006"|"PHI"|"Choy, Louis"|""|"0"|""|""|""
"2582"|"CPPIB"|"M991BMM906"|"FS1000156"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"Permira Advisers Limited"|"Permira IV"|"Permira IV"|"EUR"|"150000000"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060718"|"0"|""|"Ortiz, Christopher"|"Ogunsanya, Mojisola"|"Diversified"|"Europe (ex-UK)"|"2006"|"PHI"|"Brown, Delaney"|""|"0"|""|""|""
"2583"|"CPPIB"|"M32299B926"|"FS1000080"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Legacy - FS&C"|"Legacy Funds"|"N/A"|"First Reserve"|"First Reserve Fund XI"|"First Reserve Fund XI, L.P."|"USD"|"300000000"|"Legacy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Medium"|"20060727"|"0"|""|"Mall, Tania"|"Ogunsanya, Mojisola"|"Energy"|"US"|"2006"|"USRE"|"Doshi, Sonal"|""|"0"|""|""|""
"2591"|"CPPIB"|"M05899M963"|"FS1000032"|"N/A"|"Investment Partnerships"|"Funds, Secondaries & Co-Investments"|"Funds"|"Core - FS&C"|"Developed Markets - FS&C"|"Large/Mega"|"The Blackstone Group"|"Blackstone Capital Partners V Co-Inv"|"BCP V Co-Investors L.P."|"USD"|"13494697.14"|"Mega"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Low"|"20060921"|"0"|""|"Wong, Andrew"|"Ogunsanya, Mojisola"|"Diversified"|"US"|"2005"|"PHI"|"Kerr, Jen K"|""|"0"|""|""|""
